# hostname;interval;timestamp;pswpin/s;pswpout/s;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;kbanonpg;kbslab;kbkstack;kbpgtbl;kbvmused
pes;1;2020-05-26 01:47:30 UTC;0.00;0.00;0.00;120.00;132.00;0.00;215.00;0.00;0.00;0.00;0.00;28008136;37845160;57.47;836696;31813260;14186580;10.68;33037164;3349240;348;3705436;1036400;26176;29284;0
pes;1;2020-05-26 01:47:31 UTC;0.00;0.00;0.00;0.00;26961.00;0.00;5972.00;0.00;0.00;0.00;0.00;27932052;37921244;57.58;836696;31813024;14910680;11.22;33110856;3349244;120;3779416;1036384;26320;29596;0
pes;1;2020-05-26 01:47:32 UTC;0.00;0.00;0.00;0.00;37776.00;0.00;4465.00;0.00;0.00;0.00;0.00;27808764;38044532;57.77;836696;31813084;14919532;11.23;33233808;3349280;192;3902504;1036160;27008;30352;0
pes;1;2020-05-26 01:47:33 UTC;0.00;0.00;0.00;32.00;20102.00;0.00;52303.00;0.00;0.00;0.00;0.00;27943300;37909996;57.57;836696;31813084;14882120;11.20;33100668;3349252;160;3769152;1036160;27136;29820;0
pes;1;2020-05-26 01:47:34 UTC;0.00;0.00;0.00;0.00;36737.00;0.00;4790.00;0.00;0.00;0.00;0.00;27823684;38029612;57.75;836696;31813084;14890196;11.21;33217984;3349252;160;3887340;1036160;27136;29820;0
pes;1;2020-05-26 01:47:35 UTC;0.00;0.00;0.00;156.00;37566.00;0.00;11614.00;0.00;0.00;0.00;0.00;27764232;38089064;57.84;836696;31813208;14747204;11.10;33276020;3349332;316;3945132;1036224;27024;30472;0
pes;1;2020-05-26 01:47:36 UTC;0.00;0.00;0.00;72.00;5623.00;0.00;904.00;0.00;0.00;0.00;0.00;27753796;38099500;57.86;836696;31813272;14747204;11.10;33287404;3349380;520;3956372;1036256;27168;30544;0
pes;1;2020-05-26 01:47:37 UTC;0.00;0.00;0.00;0.00;11635.00;0.00;2799.00;0.00;0.00;0.00;0.00;27734688;38118608;57.88;836696;31813496;15950936;12.01;33306100;3349548;768;3975480;1035808;27152;30548;0
pes;1;2020-05-26 01:47:38 UTC;0.00;0.00;0.00;0.00;36918.00;0.00;2773.00;0.00;0.00;0.00;0.00;27631868;38221428;58.04;836696;31813836;15958992;12.01;33408608;3349844;1104;4077696;1035200;27888;31396;0
pes;1;2020-05-26 01:47:39 UTC;0.00;0.00;0.00;0.00;47631.00;0.00;4475.00;0.00;0.00;0.00;0.00;27469288;38384008;58.29;836696;31813900;15726940;11.84;33568256;3349668;1156;4237484;1035904;27984;31480;0
pes;1;2020-05-26 01:47:40 UTC;0.00;0.00;0.00;400.00;31655.00;0.00;11606.00;0.00;0.00;0.00;0.00;27423328;38429968;58.36;836696;31813932;15752136;11.86;33616368;3349696;1188;4285520;1035904;28048;31728;0
pes;1;2020-05-26 01:47:41 UTC;0.00;0.00;0.00;0.00;41275.00;0.00;6808.00;0.00;0.00;0.00;0.00;27327988;38525308;58.50;836696;31813972;16014704;12.05;33710420;3349704;1572;4379024;1035904;28160;31868;0
pes;1;2020-05-26 01:47:42 UTC;0.00;0.00;0.00;4.00;19302.00;0.00;473.00;0.00;0.00;0.00;0.00;27287044;38566252;58.56;836696;31814008;16083008;12.11;33752608;3349716;1612;4421504;1035904;28320;32000;0
pes;1;2020-05-26 01:47:43 UTC;0.00;0.00;0.00;24.00;14040.00;0.00;2340.00;0.00;0.00;0.00;0.00;27252936;38600360;58.62;836696;31814268;16099908;12.12;33785188;3349924;1876;4453840;1035904;29120;32188;0
pes;1;2020-05-26 01:47:44 UTC;0.00;0.00;0.00;0.00;5381.00;0.00;141.00;0.00;0.00;0.00;0.00;27246540;38606756;58.63;836696;31814304;16099908;12.12;33793504;3349952;1912;4462100;1035876;29104;32224;0
