,Instructions,BranchInstructions,BranchMispredicts,LLCRef,LLCMiss,Cycles,DTLBMiss,ITLBMiss,LLCOcc,TotalBytes,LocalBytes
,6247566,1451940,152928,754152,47436,23989727,-1,-1,0.00,0.00,0.00
,19443267,3644595,310705,1444685,142966,52683969,194044,25993,0.00,0.00,0.00
,926906435,196012657,7677380,18404414,732063,961806554,1652251,1029531,32768.00,0.00,0.00
,721472841,162032289,5056938,17718528,1031415,837004275,2408662,1504612,393216.00,0.00,0.00
,1669838233,305914803,14629902,39133967,1484956,1742620735,3091470,2177690,393216.00,0.00,0.00
,2813799000,545964669,24140815,57939442,1892627,2600175016,3965797,2550512,393216.00,0.07,0.07
,1849090165,338533315,13070468,35672031,1308680,1700606296,3007849,1719720,425984.00,0.13,0.07
,446839445,80984305,3103519,8647261,592691,422000152,765753,524529,851968.00,0.13,0.07
,6836091,1568822,150124,662708,32948,20350210,102956,121311,851968.00,0.13,0.07
,19754031,2119933,313405,1073448,53634,38225129,139785,121588,851968.00,0.13,0.07
,12419403,1853735,167285,1168241,71261,21772781,110020,98217,851968.00,0.13,0.07
,15745928,2093096,312319,870021,56959,51695495,206694,110215,851968.00,0.13,0.07
,5138144,1188849,138104,913308,22058,14918448,84788,53095,851968.00,0.13,0.07
,25671287,5868960,437785,1670102,116629,45949134,172858,118635,851968.00,0.13,0.07
,5454202,1494843,148404,691815,30285,23852635,116340,101898,851968.00,0.13,0.07
,12884967,2439341,268948,1224698,57823,30017947,125995,83552,884736.00,0.13,0.07
,5424528,1347495,189411,749260,30520,19575831,92825,66141,1343488.00,0.13,0.07
,10619474,2477736,244108,1338096,24798,26869690,119798,84720,1343488.00,0.13,0.07
,4770291,1233391,141068,847280,7399,13146842,78671,101014,1343488.00,0.13,0.07
,10679628,1743626,185827,959409,12490,30458638,123266,73504,1343488.00,0.13,0.07
,5499301,1351543,132871,680222,6391,75324618,265563,45221,1343488.00,0.13,0.07
,6950134,1774696,177385,938185,17010,42001539,223239,144224,1343488.00,0.13,0.07
,5501086,1380238,181255,832397,24536,19980629,5501086,87950,1343488.00,0.13,0.07
,5958703,1597014,277898,1635753,16137,20450334,112963,101785,1343488.00,0.13,0.07
,3626127,1034987,135526,645366,3351,27412633,117597,71987,1343488.00,0.13,0.07
,4804517,1361995,209237,1310427,3753,34501865,106350,62083,1343488.00,0.13,0.07
,13951841,1600023,243666,734160,29382,26615520,161847,69239,1343488.00,0.13,0.07
,519577991,97559025,2908669,8872651,458165,453647547,101097,743594,1343488.00,0.13,0.07
,2625390925,486411350,23321125,60907859,1676263,2493091116,1107395,2786901,1343488.00,0.13,0.07
,2904892374,543462428,22500891,54225720,1898420,2479419610,3985059,2204603,1572864.00,0.59,0.49
,2471398098,471034259,16645727,43375781,1491291,2264406678,3624319,1852916,1441792.00,0.69,0.59
,329763335,65434291,2818970,8158938,415950,339555465,3810275,424292,1769472.00,0.69,0.59
,2115305873,395851401,16191172,44731667,1699405,2080846807,726850,3020134,2588672.00,0.69,0.59
,3702076208,729439225,30045341,86717075,3530292,3829623729,4249816,3997285,2719744.00,0.82,0.62
,3033722107,566650322,23146042,49520461,1978876,2488237181,6289287,1704255,3112960.00,0.82,0.62
,2051793444,388721768,15977388,40362698,1391270,2003567989,3014609,1890581,3112960.00,0.82,0.62
,2313312425,471504132,14504725,36466291,3038295,2576301523,3614317,1747900,3145728.00,0.85,0.66
,3641362146,680252097,26541164,58107287,3114846,2937926352,3205139,1851145,3932160.00,0.85,0.66
,714859739,145513154,5417871,14007857,1207816,649145199,3252371,678181,3932160.00,0.85,0.66
,971256046,188340603,7893217,22907677,1746704,951916369,1150270,1171801,3932160.00,0.85,0.66
,173255511,34783148,1399437,5064932,424821,249024032,1901363,335353,3964928.00,0.85,0.66
,534869,,,,
